0.85668904, 1
0.85670832, 0
0.85670833, 1
0.85670837, 0
0.85670838, 1
0.85670843, 0
0.85670844, 1
0.85670849, 0
0.85670850, 1
0.85670853, 0
0.85670856, 1
0.85670857, 0
0.85670864, 1
0.85670866, 0
0.85670867, 1
0.85670874, 0
0.85670881, 1
0.85670895, 0
0.85671566, 1
0.85673511, 0
0.85673512, 1
0.85673522, 0
0.85673523, 1
0.85673528, 0
0.85673529, 1
0.85673530, 0
0.85673531, 1
0.85673536, 0
0.85673537, 1
0.85673546, 0
0.85674227, 1
0.85676153, 0
0.85676154, 1
0.85676159, 0
0.85676160, 1
0.85676170, 0
0.85676171, 1
0.85676184, 0
0.85676185, 1
0.85676187, 0
0.85676193, 1
0.85676195, 0
0.85676196, 1
0.85676198, 0
0.85676202, 1
0.85676203, 0
0.85676889, 1
0.85678832, 0
0.85678833, 1
0.85678843, 0
0.85678844, 1
0.85678849, 0
0.85678850, 1
0.85678854, 0
0.85678856, 1
0.85678857, 0
0.85678861, 1
0.85678863, 0
0.85678864, 1
0.85678866, 0
0.85678867, 1
0.85678874, 0
0.85678889, 1
0.85678890, 0
0.85679551, 1
0.85681498, 0
0.85681501, 1
0.85681503, 0
0.85681504, 1
0.85681505, 0
0.85681512, 1
0.85681514, 0
0.85682213, 1
0.85684111, 0
0.85684112, 1
0.85684128, 0
0.85684129, 1
0.85684153, 0
0.85684154, 1
0.85684155, 0
0.85684156, 1
0.85684159, 0
0.85684160, 1
0.85684170, 0
0.85684179, 1
0.85684181, 0
0.85684185, 1
0.85684186, 0
0.85684875, 1
0.85686832, 0
0.85686833, 1
0.85686835, 0
0.85686836, 1
0.85686837, 0
0.85686841, 1
0.85686842, 0
0.85686847, 1
0.85686848, 0
0.85687537, 1
0.85689480, 0
0.85689481, 1
0.85689483, 0
0.85689484, 1
0.85689491, 0
0.85689492, 1
0.85689499, 0
0.85689501, 1
0.85689502, 0
0.85689512, 1
0.85689513, 0
0.85690199, 1
0.85692111, 0
0.85692112, 1
0.85692147, 0
0.85692148, 1
0.85692149, 0
0.85692154, 1
0.85692155, 0
0.85692156, 1
0.85692158, 0
0.85692160, 1
0.85692162, 0
0.85692168, 1
0.85692169, 0
0.85692861, 1
0.85694784, 0
0.85694785, 1
0.85694801, 0
0.85694802, 1
0.85694818, 0
0.85694819, 1
0.85694821, 0
0.85694824, 1
0.85694826, 0
0.85694833, 1
0.85694834, 0
0.85695523, 1
0.85697445, 0
0.85697446, 1
0.85697455, 0
0.85697456, 1
0.85697463, 0
0.85697464, 1
0.85697466, 0
0.85697472, 1
0.85697473, 0
0.85697481, 1
0.85697482, 0
0.85697489, 1
0.85697490, 0
0.85697497, 1
0.85697499, 0
0.85697512, 1
0.85697514, 0
0.85698185, 1
0.85700111, 0
0.85700112, 1
0.85700128, 0
0.85700129, 1
0.85700136, 0
0.85700137, 1
0.85700144, 0
0.85700145, 1
0.85700146, 0
0.85700148, 1
0.85700149, 0
0.85700160, 1
0.85700161, 0
0.85700846, 1
0.85702736, 0
0.85702737, 1
0.85702770, 0
0.85702771, 1
0.85702778, 0
0.85702779, 1
0.85702784, 0
0.85702785, 1
0.85702801, 0
0.85702802, 1
0.85702807, 0
0.85702808, 1
0.85702809, 0
0.85702816, 1
0.85702818, 0
0.85702819, 1
0.85702821, 0
0.85702824, 1
0.85702826, 0
0.85703508, 1
0.85705455, 0
0.85705456, 1
0.85705457, 0
0.85705458, 1
0.85705462, 0
0.85705464, 1
0.85705466, 0
0.85705472, 1
0.85705474, 0
0.85705475, 1
0.85705477, 0
0.85706170, 1
0.85708088, 0
0.85708089, 1
0.85708103, 0
0.85708104, 1
0.85708106, 0
0.85708107, 1
0.85708111, 0
0.85708112, 1
0.85708122, 0
0.85708154, 1
0.85708155, 0
0.85708832, 1
0.85710736, 0
0.85710737, 1
0.85710753, 0
0.85710754, 1
0.85710759, 0
0.85710760, 1
0.85710770, 0
0.85710771, 1
0.85710784, 0
0.85710785, 1
0.85710789, 0
0.85710790, 1
0.85710798, 0
0.85710799, 1
0.85710801, 0
0.85710802, 1
0.85710804, 0
0.85710808, 1
0.85710810, 0
0.85710816, 1
0.85710817, 0
0.85711494, 1
0.85713455, 0
0.85713456, 1
0.85713457, 0
0.85713464, 1
0.85713466, 0
0.85714156, 1
0.85716082, 0
0.85716083, 1
0.85716088, 0
0.85716089, 1
0.85716103, 0
0.85716104, 1
0.85716105, 0
0.85716106, 1
0.85716111, 0
0.85716112, 1
0.85716114, 0
0.85716115, 1
0.85716122, 0
0.85716123, 1
0.85716127, 0
0.85716818, 1
0.85718736, 0
0.85718737, 1
0.85718753, 0
0.85718754, 1
0.85718759, 0
0.85718760, 1
0.85718761, 0
0.85718762, 1
0.85718764, 0
0.85718768, 1
0.85718769, 0
0.85719480, 1
0.85721403, 0
0.85721404, 1
0.85721407, 0
0.85721408, 1
0.85721418, 0
0.85721419, 1
0.85721423, 0
0.85721424, 1
0.85721426, 0
0.85721427, 1
0.85721432, 0
0.85721433, 1
0.85721435, 0
0.85721441, 1
0.85721442, 0
0.85722142, 1
0.85724080, 0
0.85724081, 1
0.85724082, 0
0.85724083, 1
0.85724088, 0
0.85724089, 1
0.85724091, 0
0.85724095, 1
0.85724097, 0
0.85724104, 1
0.85724105, 0
0.85724804, 1
0.85726736, 0
0.85726737, 1
0.85726739, 0
0.85726740, 1
0.85726741, 0
0.85726743, 1
0.85726747, 0
0.85726748, 1
0.85726750, 0
0.85726754, 1
0.85726756, 0
0.85726760, 1
0.85726761, 0
0.85727465, 1
0.85729395, 0
0.85729396, 1
0.85729407, 0
0.85729408, 1
0.85729418, 0
0.85729424, 1
0.85729426, 0
0.85729427, 1
0.85729432, 0
0.85729433, 1
0.85729434, 0
0.85729436, 1
0.85729437, 0
0.85730127, 1
0.85732032, 0
0.85732033, 1
0.85732049, 0
0.85732050, 1
0.85732055, 0
0.85732056, 1
0.85732063, 0
0.85732064, 1
0.85732066, 0
0.85732067, 1
0.85732074, 0
0.85732075, 1
0.85732079, 0
0.85732081, 1
0.85732082, 0
0.85732083, 1
0.85732085, 0
0.85732089, 1
0.85732090, 0
0.85732095, 1
0.85732096, 0
0.85732789, 1
0.85734711, 0
0.85734712, 1
0.85734714, 0
0.85734720, 1
0.85734722, 0
0.85734723, 1
0.85734725, 0
0.85734729, 1
0.85734730, 0
0.85735451, 1
0.85737359, 0
0.85737360, 1
0.85737376, 0
0.85737377, 1
0.85737378, 0
0.85737379, 1
0.85737384, 0
0.85737385, 1
0.85737387, 0
0.85737393, 1
0.85737395, 0
0.85737396, 1
0.85737397, 0
0.85738113, 1
0.85740032, 0
0.85740033, 1
0.85740049, 0
0.85740050, 1
0.85740055, 0
0.85740056, 1
0.85740063, 0
0.85740064, 1
0.85740066, 0
0.85740067, 1
0.85740068, 0
0.85740072, 1
0.85740074, 0
0.85740081, 1
0.85740082, 0
0.85740775, 1
0.85742711, 0
0.85742712, 1
0.85742714, 0
0.85742715, 1
0.85742728, 0
0.85742729, 1
0.85742730, 0
0.85742737, 1
0.85742738, 0
0.85742745, 1
0.85742746, 0
0.85743437, 1
0.85745311, 0
0.85745312, 1
0.85745353, 0
0.85745354, 1
0.85745359, 0
0.85745360, 1
0.85745362, 0
0.85745363, 1
0.85745373, 0
0.85745377, 1
0.85745378, 0
0.85745379, 1
0.85745384, 0
0.85745385, 1
0.85745387, 0
0.85745388, 1
0.85745392, 0
0.85745416, 1
0.85745417, 0
0.85746099, 1
0.85748032, 0
0.85748033, 1
0.85748049, 0
0.85748050, 1
0.85748054, 0
0.85748056, 1
0.85748057, 0
0.85748064, 1
0.85748065, 0
0.85748761, 1
0.85750691, 0
0.85750692, 1
0.85750693, 0
0.85750697, 1
0.85750699, 0
0.85750704, 1
0.85750705, 0
0.85750712, 1
0.85750713, 0
0.85751422, 1
0.85753311, 0
0.85753312, 1
0.85753353, 0
0.85753354, 1
0.85753355, 0
0.85753357, 1
0.85753359, 0
0.85753360, 1
0.85753362, 0
0.85753363, 1
0.85753365, 0
0.85753368, 1
0.85753370, 0
0.85754084, 1
0.85755936, 0
0.85755937, 1
0.85755984, 0
0.85755985, 1
0.85756018, 0
0.85756019, 1
0.85756021, 0
0.85756024, 1
0.85756025, 0
0.85756033, 1
0.85756034, 0
0.85756041, 1
0.85756042, 0
0.85756746, 1
0.85758655, 0
0.85758656, 1
0.85758663, 0
0.85758664, 1
0.85758674, 0
0.85758675, 1
0.85758680, 0
0.85758681, 1
0.85758688, 0
0.85758689, 1
0.85758691, 0
0.85758692, 1
0.85758694, 0
0.85758697, 1
0.85758699, 0
0.85759408, 1
0.85761311, 0
0.85761312, 1
0.85761328, 0
0.85761329, 1
0.85761336, 0
0.85761337, 1
0.85761347, 0
0.85761348, 1
0.85761350, 0
0.85761354, 1
0.85761355, 0
0.85761360, 1
0.85761361, 0
0.85761363, 1
0.85761365, 0
0.85762070, 1
0.85763984, 0
0.85763985, 1
0.85763995, 0
0.85763996, 1
0.85764001, 0
0.85764002, 1
0.85764006, 0
0.85764008, 1
0.85764009, 0
0.85764016, 1
0.85764018, 0
0.85764732, 1
0.85766655, 0
0.85766656, 1
0.85766663, 0
0.85766664, 1
0.85766666, 0
0.85766667, 1
0.85766668, 0
0.85766672, 1
0.85766674, 0
0.85766675, 1
0.85766680, 0
0.85766681, 1
0.85766682, 0
0.85767394, 1
0.85769311, 0
0.85769312, 1
0.85769328, 0
0.85769329, 1
0.85769333, 0
0.85769337, 1
0.85769338, 0
0.85769345, 1
0.85769346, 0
0.85770056, 1
0.85771978, 0
0.85771979, 1
0.85771984, 0
0.85771985, 1
0.85771994, 0
0.85772718, 1
0.85774632, 0
0.85774633, 1
0.85774651, 0
0.85774652, 1
0.85774655, 0
0.85774656, 1
0.85774663, 0
0.85774664, 1
0.85774666, 0
0.85774672, 1
0.85774673, 0
0.85775380, 1
0.85777280, 0
0.85777281, 1
0.85777297, 0
0.85777298, 1
0.85777311, 0
0.85777312, 1
0.85777314, 0
0.85777315, 1
0.85777322, 0
0.85777329, 1
0.85777330, 0
0.85777331, 1
0.85777333, 0
0.85778041, 1
0.85779936, 0
0.85779937, 1
0.85779959, 0
0.85779960, 1
0.85779970, 0
0.85779971, 1
0.85779976, 0
0.85779977, 1
0.85779978, 0
0.85780703, 1
0.85782626, 0
0.85782627, 1
0.85782632, 0
0.85782633, 1
0.85782634, 0
0.85782635, 1
0.85782643, 0
0.85782644, 1
0.85782645, 0
0.85782649, 1
0.85782651, 0
0.85782658, 1
0.85782659, 0
0.85782664, 1
0.85782665, 0
0.85783365, 1
0.85785280, 0
0.85785281, 1
0.85785288, 0
0.85785289, 1
0.85785297, 0
0.85785298, 1
0.85785303, 0
0.85785304, 1
0.85785305, 0
0.85785312, 1
0.85785313, 0
0.85785320, 1
0.85785321, 0
0.85786027, 1
0.85787936, 0
0.85787937, 1
0.85787947, 0
0.85787948, 1
0.85787953, 0
0.85787954, 1
0.85787959, 0
0.85787960, 1
0.85787961, 0
0.85787963, 1
0.85787970, 0
0.85787971, 1
0.85787973, 0
0.85787993, 1
0.85787994, 0
0.85788689, 1
0.85790603, 0
0.85790604, 1
0.85790607, 0
0.85790608, 1
0.85790618, 0
0.85790620, 1
0.85790623, 0
0.85790627, 1
0.85790628, 0
0.85790641, 1
0.85790642, 0
0.85791351, 1
0.85793274, 0
0.85793281, 1
0.85793285, 0
0.85793289, 1
0.85793290, 0
0.85794013, 1
0.85795928, 0
0.85795929, 1
0.85795936, 0
0.85795937, 1
0.85795947, 0
0.85795948, 1
0.85795953, 0
0.85795954, 1
0.85795957, 0
0.85795960, 1
0.85795961, 0
0.85795968, 1
0.85795969, 0
0.85795971, 1
0.85795972, 0
0.85796675, 1
0.85798584, 0
0.85798585, 1
0.85798595, 0
0.85798596, 1
0.85798603, 0
0.85798604, 1
0.85798607, 0
0.85798616, 1
0.85798617, 0
0.85799337, 1
0.85801255, 0
0.85801256, 1
0.85801266, 0
0.85801267, 1
0.85801274, 0
0.85801275, 1
0.85801277, 0
0.85801283, 1
0.85801285, 0
0.85801289, 1
0.85801290, 0
0.85801999, 1
0.85803922, 0
0.85803923, 1
0.85803928, 0
0.85803929, 1
0.85803930, 0
0.85803937, 1
0.85803938, 0
0.85803945, 1
0.85803946, 0
